                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.54599,                 0.2829,                0.80288,                0.96723,                0.79199,                0.89156,                0.76614,                0.37779,                0.24981,                0.78549,               0.004687,               0.004687,               0.004687
                    163,                0.55244,                0.28418,                0.79784,                0.96732,                0.79418,                0.88937,                  0.759,                0.38332,                0.26658,                0.78704,               0.004654,               0.004654,               0.004654
                    164,                0.55481,                0.28781,                0.79926,                 0.9681,                0.79024,                0.89901,                0.76847,                0.37755,                0.25531,                0.78639,               0.004621,               0.004621,               0.004621
                    165,                0.55229,                0.28724,                0.80557,                0.97157,                0.79186,                0.90218,                0.76535,                0.37741,                0.24324,                0.78763,               0.004588,               0.004588,               0.004588
                    166,                0.55639,                0.28352,                0.79969,                0.97592,                 0.7908,                0.89552,                0.77587,                 0.3738,                0.24133,                0.78571,               0.004555,               0.004555,               0.004555
                    167,                0.55903,                0.28041,                0.80084,                0.97274,                0.78537,                0.89555,                0.76057,                0.36391,                0.25803,                0.78564,               0.004522,               0.004522,               0.004522
                    168,                0.56039,                0.28974,                 0.7909,                0.97309,                0.78902,                0.89254,                0.76041,                0.36907,                0.25167,                0.78492,               0.004489,               0.004489,               0.004489
                    169,                0.54983,                0.28002,                0.79579,                0.97425,                0.78428,                0.89869,                0.77211,                0.36187,                0.25009,                0.78478,               0.004456,               0.004456,               0.004456
                    170,                0.54175,                0.28073,                0.79864,                0.97717,                 0.7878,                0.89345,                0.76787,                0.36999,                0.24968,                0.78558,               0.004423,               0.004423,               0.004423
                    171,                0.54105,                 0.2801,                0.79846,                0.97889,                0.79161,                0.89595,                0.76606,                0.37563,                0.24864,                0.78654,                0.00439,                0.00439,                0.00439
                    172,                0.53357,                0.27622,                0.79686,                0.97593,                0.79121,                0.89319,                0.76904,                0.36239,                  0.256,                0.78555,               0.004357,               0.004357,               0.004357
                    173,                0.54255,                0.28026,                0.79514,                 0.9761,                0.79684,                0.89902,                0.77075,                0.36816,                0.25137,                0.78595,               0.004324,               0.004324,               0.004324
                    174,                0.54507,                0.27609,                0.79393,                0.98638,                0.79489,                 0.9005,                0.77876,                0.36101,                0.24447,                0.78536,               0.004291,               0.004291,               0.004291
                    175,                  0.547,                0.28322,                0.79831,                0.97709,                0.79146,                0.89982,                0.77327,                0.36994,                0.25413,                0.78597,               0.004258,               0.004258,               0.004258
                    176,                0.53141,                0.27114,                0.79437,                0.97759,                0.79801,                0.90803,                0.78039,                0.35919,                0.24754,                 0.7832,               0.004225,               0.004225,               0.004225
                    177,                0.54396,                0.27982,                0.79562,                0.97297,                0.79011,                0.89519,                0.76878,                0.36548,                0.25138,                0.78421,               0.004192,               0.004192,               0.004192
                    178,                0.53688,                0.27626,                  0.791,                0.97148,                0.78914,                0.89791,                0.77118,                0.37335,                0.25579,                0.78532,               0.004159,               0.004159,               0.004159
                    179,                0.54023,                0.27824,                0.79285,                0.97143,                0.78779,                0.89517,                0.76766,                0.37417,                  0.261,                0.78594,               0.004126,               0.004126,               0.004126
                    180,                0.54486,                0.27938,                0.79775,                0.98025,                0.78693,                0.89106,                0.76611,                0.36963,                0.26035,                0.78413,               0.004093,               0.004093,               0.004093
                    181,                0.52166,                0.26765,                0.78994,                0.97077,                0.78659,                0.89669,                0.77499,                0.35153,                0.25131,                0.78267,                0.00406,                0.00406,                0.00406
                    182,                0.53013,                0.27581,                0.79846,                0.98017,                 0.7939,                 0.8977,                0.77166,                0.36703,                0.25869,                0.78389,               0.004027,               0.004027,               0.004027
                    183,                0.53327,                 0.2714,                0.79516,                0.97597,                0.79248,                0.90595,                0.77469,                0.36506,                0.25078,                0.78404,               0.003994,               0.003994,               0.003994
                    184,                0.52379,                0.27033,                0.78911,                0.97579,                0.79512,                0.89954,                0.77372,                0.36927,                0.25316,                0.78338,               0.003961,               0.003961,               0.003961
                    185,                0.53194,                0.27285,                0.79433,                0.98026,                 0.7871,                0.89645,                0.77053,                0.36702,                0.24658,                0.78313,               0.003928,               0.003928,               0.003928
                    186,                0.51454,                0.26869,                    0.8,                0.97747,                 0.7937,                 0.9009,                0.77527,                 0.3532,                0.24175,                0.78082,               0.003895,               0.003895,               0.003895
                    187,                0.51439,                0.26901,                0.79461,                0.96786,                0.79024,                0.87572,                 0.7567,                0.34768,                0.24743,                0.78297,               0.003862,               0.003862,               0.003862
                    188,                0.52733,                0.26994,                0.79032,                0.96452,                 0.7878,                0.89285,                 0.7719,                0.36149,                0.25533,                 0.7835,               0.003829,               0.003829,               0.003829
                    189,                0.51621,                  0.269,                0.79785,                0.96738,                0.79556,                0.88986,                0.76535,                0.36133,                0.23785,                 0.7819,               0.003796,               0.003796,               0.003796
                    190,                0.51276,                 0.2651,                0.79467,                0.97494,                0.79634,                0.90047,                 0.7791,                0.35973,                0.24648,                 0.7829,               0.003763,               0.003763,               0.003763
                    191,                0.52871,                0.27058,                0.79557,                0.98188,                0.79296,                0.90153,                0.78099,                0.35724,                0.24552,                0.78105,                0.00373,                0.00373,                0.00373
                    192,                0.51203,                0.26434,                0.78609,                0.96606,                 0.7984,                0.90129,                 0.7791,                0.34647,                0.24303,                0.78116,               0.003697,               0.003697,               0.003697
                    193,                0.51947,                0.26582,                0.79303,                 0.9719,                0.80154,                0.90322,                0.77834,                0.36001,                0.24189,                0.78207,               0.003664,               0.003664,               0.003664
                    194,                0.51518,                0.26651,                0.79547,                0.97972,                0.79756,                0.90583,                0.78193,                0.35859,                0.24703,                0.78328,               0.003631,               0.003631,               0.003631
                    195,                0.50035,                0.26025,                0.79428,                0.97455,                0.79402,                0.89857,                0.77992,                 0.3567,                0.23116,                 0.7834,               0.003598,               0.003598,               0.003598
                    196,                 0.5148,                0.26292,                 0.7959,                 0.9724,                0.79634,                0.89606,                0.77997,                0.35149,                 0.2324,                0.78274,               0.003565,               0.003565,               0.003565
                    197,                0.51719,                0.26537,                0.79571,                0.97282,                0.78537,                0.89725,                0.78189,                0.34618,                0.22882,                0.78075,               0.003532,               0.003532,               0.003532
                    198,                0.51991,                0.26621,                0.79685,                0.97442,                    0.8,                0.90042,                0.77871,                 0.3468,                0.24085,                0.78154,               0.003499,               0.003499,               0.003499
                    199,                 0.5136,                0.26271,                0.79136,                0.97914,                0.80126,                 0.9053,                0.78507,                0.34827,                0.24648,                0.78204,               0.003466,               0.003466,               0.003466
                    200,                0.51884,                  0.266,                0.79639,                0.97736,                0.78972,                0.90525,                  0.783,                0.34792,                0.23028,                0.78043,               0.003433,               0.003433,               0.003433
                    201,                0.51662,                0.26673,                0.79286,                0.97155,                0.79128,                0.89473,                0.77603,                0.34625,                0.24118,                0.78077,                 0.0034,                 0.0034,                 0.0034
                    202,                0.52311,                0.26579,                0.79396,                0.97502,                0.79634,                0.90497,                  0.781,                0.34833,                 0.2356,                0.78012,               0.003367,               0.003367,               0.003367
                    203,                0.49408,                 0.2578,                0.78837,                0.97304,                 0.7922,                0.90278,                0.78024,                0.35252,                0.23466,                 0.7806,               0.003334,               0.003334,               0.003334
                    204,                0.51125,                0.26228,                0.79555,                0.97896,                0.79437,                0.90195,                0.78257,                0.34672,                0.23527,                0.77965,               0.003301,               0.003301,               0.003301
                    205,                0.51802,                0.26246,                0.78868,                0.98048,                0.79647,                0.90499,                 0.7837,                 0.3536,                0.24854,                0.78268,               0.003268,               0.003268,               0.003268
                    206,                0.50742,                0.26185,                0.79285,                0.96951,                0.79756,                0.90456,                0.77924,                0.36453,                0.24459,                0.78284,               0.003235,               0.003235,               0.003235
                    207,                0.50659,                0.25982,                0.79577,                 0.9734,                0.80322,                0.90257,                0.78464,                0.34153,                0.25314,                0.78107,               0.003202,               0.003202,               0.003202
                    208,                0.49649,                0.25634,                0.79089,                  0.976,                0.79357,                0.90167,                0.78304,                0.34058,                0.23671,                0.78025,               0.003169,               0.003169,               0.003169
                    209,                0.49023,                0.25545,                 0.7915,                0.97588,                0.78935,                0.89586,                0.78339,                0.33947,                 0.2298,                0.77979,               0.003136,               0.003136,               0.003136
                    210,                0.49478,                0.25563,                0.79874,                0.98183,                 0.7878,                0.89538,                0.78129,                0.35112,                0.23426,                0.78047,               0.003103,               0.003103,               0.003103
                    211,                0.50543,                0.25465,                0.79317,                0.98481,                0.79048,                0.89854,                0.78081,                0.34675,                0.23245,                0.78067,                0.00307,                0.00307,                0.00307
                    212,                0.50156,                0.25918,                0.78748,                 0.9859,                0.78902,                0.90094,                0.78169,                0.35212,                0.24214,                0.78196,               0.003037,               0.003037,               0.003037
                    213,                0.50283,                 0.2571,                0.79376,                0.98436,                0.79634,                0.90309,                0.78174,                0.34991,                0.23952,                0.78204,               0.003004,               0.003004,               0.003004
                    214,                0.49499,                0.25171,                0.79119,                0.98063,                0.79268,                0.90185,                0.78239,                0.34873,                 0.2414,                0.78124,               0.002971,               0.002971,               0.002971
                    215,                0.49958,                0.25271,                0.78861,                 0.9811,                 0.7939,                0.90907,                0.79072,                0.34753,                0.23758,                  0.783,               0.002938,               0.002938,               0.002938
                    216,                0.49116,                 0.2534,                0.78967,                0.98034,                0.79052,                0.90679,                0.78704,                0.34683,                0.23041,                0.78271,               0.002905,               0.002905,               0.002905
                    217,                0.49181,                0.25274,                0.79113,                0.97876,                 0.7939,                0.90521,                0.78286,                0.34925,                0.23345,                0.78091,               0.002872,               0.002872,               0.002872
                    218,                0.49472,                0.25405,                0.79186,                 0.9674,                0.79146,                 0.9055,                0.78033,                0.34569,                0.22788,                0.78087,               0.002839,               0.002839,               0.002839
                    219,                0.48559,                0.24746,                 0.7902,                0.97407,                0.79024,                0.90347,                0.78393,                 0.3422,                0.22574,                0.78042,               0.002806,               0.002806,               0.002806
                    220,                0.50587,                0.25401,                0.79641,                0.97293,                0.78909,                0.90093,                0.78468,                0.34993,                0.23506,                0.78105,               0.002773,               0.002773,               0.002773
                    221,                0.49449,                0.25137,                0.79026,                0.97393,                 0.7878,                0.90098,                 0.7833,                0.35162,                0.23133,                0.78354,                0.00274,                0.00274,                0.00274
                    222,                0.47722,                0.24652,                0.78558,                0.97641,                0.79146,                0.90336,                0.78489,                0.35123,                 0.2383,                0.78294,               0.002707,               0.002707,               0.002707
                    223,                 0.4831,                0.25044,                0.79114,                0.97249,                0.79268,                0.90554,                 0.7821,                0.34826,                0.23084,                0.78023,               0.002674,               0.002674,               0.002674
                    224,                0.48653,                0.24842,                0.78638,                0.98632,                0.79142,                0.90732,                0.78621,                0.33835,                0.23344,                0.78015,               0.002641,               0.002641,               0.002641
                    225,                0.48297,                0.24945,                0.79235,                0.97883,                0.79634,                0.91297,                0.78896,                0.34956,                0.23549,                0.78258,               0.002608,               0.002608,               0.002608
                    226,                0.49455,                0.25118,                0.79731,                0.97057,                0.79024,                0.90318,                 0.7827,                0.34663,                0.23636,                0.78144,               0.002575,               0.002575,               0.002575
                    227,                0.49123,                0.25417,                0.79091,                0.97014,                0.79254,                0.90553,                0.78414,                0.34539,                0.23588,                0.78286,               0.002542,               0.002542,               0.002542
                    228,                0.49173,                0.24713,                0.79152,                0.97316,                 0.7958,                0.90441,                0.79311,                0.34068,                 0.2384,                0.78255,               0.002509,               0.002509,               0.002509
                    229,                0.47179,                0.24542,                0.79213,                 0.9776,                0.79024,                0.89998,                 0.7846,                0.34182,                0.22311,                0.78137,               0.002476,               0.002476,               0.002476
                    230,                0.47795,                0.24245,                 0.7839,                0.97886,                0.79043,                 0.9068,                0.79194,                0.33675,                0.21828,                 0.7817,               0.002443,               0.002443,               0.002443
                    231,                0.47811,                 0.2491,                0.78764,                0.97522,                 0.7939,                0.89838,                0.78524,                0.33964,                  0.222,                0.77945,                0.00241,                0.00241,                0.00241
                    232,                0.47241,                 0.2461,                0.79069,                0.96997,                0.78788,                0.89773,                0.78949,                0.33658,                0.22436,                0.77955,               0.002377,               0.002377,               0.002377
                    233,                0.47706,                0.24527,                0.78786,                0.97435,                0.78749,                0.89757,                0.78888,                0.33355,                0.21834,                0.77914,               0.002344,               0.002344,               0.002344
                    234,                0.46913,                0.24124,                0.79218,                0.97727,                0.78649,                0.89555,                0.79027,                0.33729,                0.21768,                0.77979,               0.002311,               0.002311,               0.002311
                    235,                0.47833,                0.24446,                 0.7863,                 0.9731,                0.79396,                0.90674,                0.79607,                0.33588,                 0.2206,                0.77967,               0.002278,               0.002278,               0.002278
                    236,                0.47767,                0.24177,                0.78846,                0.97078,                 0.7878,                0.90077,                0.78855,                0.34266,                0.22462,                0.78016,               0.002245,               0.002245,               0.002245
                    237,                0.46161,                0.23837,                0.78686,                0.97301,                0.79126,                0.90309,                0.78908,                0.33872,                 0.2234,                0.78175,               0.002212,               0.002212,               0.002212
                    238,                0.45877,                0.23764,                0.79445,                0.98039,                 0.7924,                0.90669,                0.79368,                0.33588,                0.21825,                0.77919,               0.002179,               0.002179,               0.002179
                    239,                0.45556,                0.23539,                0.79049,                0.97326,                0.79512,                0.90717,                0.79244,                0.33304,                0.22696,                0.77928,               0.002146,               0.002146,               0.002146
                    240,                0.47441,                0.23866,                0.78926,                0.97312,                0.79268,                0.90017,                0.79228,                0.33107,                0.23281,                0.77988,               0.002113,               0.002113,               0.002113
                    241,                0.45676,                0.23566,                0.78294,                0.96874,                 0.7937,                0.90254,                 0.7926,                0.33258,                0.22049,                0.77942,                0.00208,                0.00208,                0.00208
                    242,                0.46002,                 0.2381,                0.78561,                0.96995,                0.79512,                0.90106,                0.79182,                 0.3374,                0.22238,                0.77945,               0.002047,               0.002047,               0.002047
                    243,                0.46066,                0.23731,                0.78306,                0.97167,                0.79474,                0.90321,                0.79021,                0.33648,                0.21865,                0.77879,               0.002014,               0.002014,               0.002014
                    244,                 0.4519,                0.23709,                0.78603,                0.97454,                 0.7878,                0.90061,                0.79036,                0.34513,                 0.2278,                0.77919,               0.001981,               0.001981,               0.001981
                    245,                0.45683,                0.23263,                0.78719,                0.97889,                0.79187,                0.89767,                0.78775,                0.33903,                 0.2293,                0.77839,               0.001948,               0.001948,               0.001948
                    246,                 0.4566,                0.23166,                0.78588,                0.98188,                0.79268,                0.90128,                0.78727,                 0.3353,                  0.233,                 0.7791,               0.001915,               0.001915,               0.001915
                    247,                0.46013,                0.23647,                0.79427,                0.97601,                0.79371,                0.89889,                0.78446,                0.33427,                 0.2219,                0.77974,               0.001882,               0.001882,               0.001882
                    248,                0.46289,                0.23548,                0.78752,                 0.9747,                 0.7939,                0.90192,                0.79187,                0.33073,                0.23064,                0.77993,               0.001849,               0.001849,               0.001849
                    249,                0.44865,                0.22812,                0.78523,                0.97178,                0.79024,                0.90201,                0.79093,                 0.3238,                0.22735,                0.77928,               0.001816,               0.001816,               0.001816
                    250,                0.45629,                0.23298,                0.78635,                0.97257,                0.78902,                0.90235,                0.79184,                0.32232,                0.21523,                0.77871,               0.001783,               0.001783,               0.001783
                    251,                0.45056,                0.22803,                0.78673,                0.97739,                0.79083,                0.90247,                0.79557,                0.32194,                0.21906,                0.77874,                0.00175,                0.00175,                0.00175
                    252,                0.46189,                0.23651,                0.78338,                0.98044,                 0.7945,                 0.9026,                0.79249,                0.33091,                0.21155,                0.77975,               0.001717,               0.001717,               0.001717
                    253,                0.45963,                0.23285,                0.78465,                0.97906,                0.79843,                0.90423,                0.79567,                0.32722,                 0.2171,                0.78018,               0.001684,               0.001684,               0.001684
                    254,                0.45123,                0.23222,                0.78756,                0.97887,                0.79097,                0.89864,                0.79393,                0.32487,                0.21082,                0.77805,               0.001651,               0.001651,               0.001651
                    255,                0.45174,                0.23417,                0.78381,                0.98043,                0.79444,                0.90217,                0.79277,                0.33024,                0.21942,                0.77818,               0.001618,               0.001618,               0.001618
                    256,                0.45036,                 0.2299,                0.78877,                 0.9755,                0.78902,                0.90109,                0.79402,                0.32772,                0.23007,                0.77861,               0.001585,               0.001585,               0.001585
                    257,                 0.4413,                0.22517,                0.78665,                0.97932,                 0.7878,                0.90321,                0.79637,                0.33254,                0.23785,                0.77944,               0.001552,               0.001552,               0.001552
                    258,                0.44327,                0.22414,                0.78575,                0.97588,                0.78961,                0.89931,                0.79314,                 0.3296,                0.22879,                0.77896,               0.001519,               0.001519,               0.001519
                    259,                0.44856,                 0.2291,                0.78582,                0.97736,                0.78958,                0.90252,                0.79747,                0.33464,                0.23471,                0.77927,               0.001486,               0.001486,               0.001486
                    260,                 0.4421,                0.22502,                0.78081,                0.97601,                0.79385,                0.90547,                 0.7958,                0.33164,                0.22829,                0.77832,               0.001453,               0.001453,               0.001453
                    261,                0.43965,                0.22401,                0.78489,                0.97992,                0.79512,                0.90825,                0.79596,                0.32675,                0.22458,                0.77778,                0.00142,                0.00142,                0.00142
                    262,                0.45469,                0.22985,                0.78357,                0.97718,                0.79146,                 0.9058,                0.79433,                 0.3244,                0.23229,                0.77819,               0.001387,               0.001387,               0.001387
                    263,                0.44137,                0.22386,                0.78664,                0.97602,                0.79425,                0.90742,                0.79611,                0.31716,                0.22005,                0.77808,               0.001354,               0.001354,               0.001354
                    264,                0.43832,                0.22209,                0.78476,                0.97888,                0.79136,                0.90566,                0.79519,                0.31696,                0.22545,                0.77858,               0.001321,               0.001321,               0.001321
                    265,                0.45634,                0.23024,                0.78102,                0.97544,                0.79512,                0.90504,                0.79441,                0.31538,                0.22981,                0.77911,               0.001288,               0.001288,               0.001288
                    266,                0.43938,                0.22594,                0.78258,                0.97555,                0.79634,                 0.9056,                0.79162,                 0.3198,                0.22476,                0.77766,               0.001255,               0.001255,               0.001255
                    267,                0.42829,                0.21764,                 0.7876,                0.97689,                    0.8,                0.90634,                0.79463,                0.31885,                0.22223,                0.77801,               0.001222,               0.001222,               0.001222
                    268,                0.44636,                 0.2244,                0.78274,                0.97814,                0.80122,                0.91007,                0.79986,                0.32144,                0.22159,                0.77764,               0.001189,               0.001189,               0.001189
                    269,                0.44659,                 0.2238,                0.78441,                0.98057,                0.79991,                0.90824,                0.79667,                0.32187,                0.22666,                0.77831,               0.001156,               0.001156,               0.001156
                    270,                0.43127,                0.21499,                0.78502,                0.97597,                0.79512,                0.90427,                0.79252,                0.32904,                0.22399,                  0.778,               0.001123,               0.001123,               0.001123
                    271,                0.42705,                0.21734,                0.78198,                 0.9776,                0.79846,                0.90791,                 0.7942,                0.32162,                0.20968,                0.77776,                0.00109,                0.00109,                0.00109
                    272,                0.42727,                0.21802,                0.78332,                0.97609,                 0.7967,                 0.9078,                0.79715,                0.31709,                0.21077,                0.77749,               0.001057,               0.001057,               0.001057
                    273,                 0.4289,                0.21875,                0.78673,                0.97207,                0.79756,                0.90844,                0.79851,                0.31965,                0.21625,                0.77762,               0.001024,               0.001024,               0.001024
                    274,                0.43381,                0.22072,                0.78516,                0.97315,                0.79563,                0.90358,                0.79612,                0.32186,                0.21666,                0.77781,               0.000991,               0.000991,               0.000991
                    275,                0.43956,                0.22084,                0.78522,                0.96863,                0.79756,                 0.9057,                0.79499,                0.32379,                 0.2128,                0.77733,               0.000958,               0.000958,               0.000958
                    276,                 0.4355,                0.22054,                0.78992,                0.96528,                0.79756,                0.90396,                0.79218,                0.32028,                0.21824,                0.77767,               0.000925,               0.000925,               0.000925
                    277,                0.44317,                0.22076,                0.78903,                0.97025,                0.79547,                0.90415,                0.79538,                0.31498,                0.20374,                0.77715,               0.000892,               0.000892,               0.000892
                    278,                0.41793,                0.21146,                0.78015,                0.97446,                0.79102,                0.90301,                0.79535,                 0.3187,                0.20907,                0.77649,               0.000859,               0.000859,               0.000859
                    279,                0.41921,                0.21375,                0.77956,                0.97591,                0.79054,                0.90296,                 0.7979,                0.31822,                0.20968,                 0.7771,               0.000826,               0.000826,               0.000826
                    280,                0.42165,                0.21206,                0.78796,                0.97878,                0.79268,                0.90572,                0.79952,                0.31882,                0.20945,                0.77798,               0.000793,               0.000793,               0.000793
                    281,                0.41862,                0.21193,                0.78024,                0.97446,                0.79106,                0.90178,                0.79703,                0.31763,                0.20686,                0.77861,                0.00076,                0.00076,                0.00076
                    282,                0.43008,                0.21547,                0.78677,                0.97972,                 0.7939,                0.90355,                0.79536,                0.32008,                0.21227,                0.77909,               0.000727,               0.000727,               0.000727
                    283,                0.42537,                0.21579,                0.78022,                0.98129,                0.79268,                0.90446,                 0.7988,                0.31659,                0.20979,                0.77916,               0.000694,               0.000694,               0.000694
                    284,                0.41865,                0.20887,                0.78679,                0.98043,                0.79439,                0.90658,                0.79895,                0.31851,                 0.2111,                0.77923,               0.000661,               0.000661,               0.000661
                    285,                  0.418,                0.20887,                 0.7802,                0.98633,                0.79197,                0.90735,                0.79896,                0.31766,                0.20648,                  0.779,               0.000628,               0.000628,               0.000628
                    286,                0.41977,                0.20993,                0.78441,                0.98487,                0.79401,                0.90975,                0.79823,                0.31768,                0.20806,                0.77943,               0.000595,               0.000595,               0.000595
                    287,                0.42468,                0.21117,                 0.7827,                0.98448,                0.79268,                0.90522,                0.79714,                 0.3209,                0.21609,                0.77944,               0.000562,               0.000562,               0.000562
                    288,                0.42049,                0.21131,                0.78384,                0.98621,                0.79512,                 0.9046,                0.79777,                0.31704,                0.21758,                 0.7796,               0.000529,               0.000529,               0.000529
                    289,                0.41411,                0.20531,                0.78053,                0.98345,                0.79698,                0.90605,                0.79805,                0.31771,                0.21614,                0.77944,               0.000496,               0.000496,               0.000496
                    290,                0.42237,                0.20891,                0.77984,                0.98495,                0.79816,                0.90582,                0.79734,                0.32191,                0.22205,                0.77957,               0.000463,               0.000463,               0.000463
                    291,                0.40484,                  0.203,                0.77918,                0.98489,                0.79478,                0.90303,                0.79613,                0.32162,                0.22491,                0.77764,                0.00043,                0.00043,                0.00043
                    292,                 0.4062,                0.19953,                 0.7798,                0.98343,                0.79623,                0.90326,                0.79679,                 0.3186,                0.22296,                0.77721,               0.000397,               0.000397,               0.000397
                    293,                0.41078,                0.20542,                0.77909,                0.97758,                0.79749,                0.90425,                0.79859,                0.31823,                0.22372,                0.77753,               0.000364,               0.000364,               0.000364
                    294,                 0.4165,                0.20417,                0.78074,                0.97904,                0.79743,                0.90351,                0.79681,                0.31845,                0.22423,                0.77793,               0.000331,               0.000331,               0.000331
                    295,                0.41661,                0.20241,                0.77819,                0.98056,                0.79512,                 0.9011,                0.79571,                0.31753,                0.22036,                0.78006,               0.000298,               0.000298,               0.000298
                    296,                0.40835,                0.19992,                 0.7788,                0.98046,                0.79541,                0.90224,                0.79749,                0.31803,                0.21894,                0.78022,               0.000265,               0.000265,               0.000265
                    297,                0.39772,                0.19802,                0.77803,                0.98156,                0.79512,                0.90286,                0.79872,                0.31712,                0.21955,                0.77988,               0.000232,               0.000232,               0.000232
                    298,                0.40331,                0.19849,                0.77478,                0.98211,                 0.7939,                0.90274,                 0.7994,                0.31614,                0.22016,                0.78015,               0.000199,               0.000199,               0.000199
                    299,                0.40161,                0.19451,                0.78135,                 0.9789,                0.79209,                0.90035,                0.79894,                0.31483,                0.21857,                0.77959,               0.000166,               0.000166,               0.000166
